Energy_eV,Experimental_Abs,Total_Model,Vib_0-0,Vib_0-1,Vib_0-2,Vib_0-3,Vib_0-4
2.606082259725520878e+00,1.239913953666654522e-01,3.165251213240911042e-03,1.211935933362701665e-24,6.251630261804357145e-16,1.580311302884859487e-09,2.612930055439922268e-05,3.139120332374583169e-03
2.601817075473677576e+00,1.256622483536499468e-01,3.488936849793236421e-03,2.125806351670771458e-24,9.760794501433064216e-16,2.196259266705179021e-09,3.232354528916737122e-05,3.456611108243826287e-03
2.597565829440475760e+00,1.267593355764352336e-01,3.833823889067028423e-03,3.711151899187779164e-24,1.517341185155409250e-15,3.040156600876981566e-09,3.984251752367816364e-05,3.793978331385231689e-03
2.593328453414200485e+00,1.279826896528660496e-01,4.199951374666373825e-03,6.448385504666926412e-24,2.348566955312962396e-15,4.191739776183868103e-09,4.893560364653384614e-05,4.151011579277714796e-03
2.589158940950471610e+00,1.287179467181081838e-01,4.582114686451921326e-03,1.107462781856019472e-23,3.599671489052285488e-15,5.733729667251464721e-09,5.973817735340239356e-05,4.522370775365252421e-03
2.584948926412341308e+00,1.303220046861774395e-01,4.989986800269511323e-03,1.906600414244263672e-23,5.524527565036839315e-15,7.844629494849903481e-09,7.286035632607475632e-05,4.917118599308417833e-03
2.580752580752580627e+00,1.315600106118749446e-01,5.418332754515458455e-03,3.267345851503214633e-23,8.442951802046665038e-15,1.069144858881108219e-08,8.855671650996664417e-05,5.329765346548459397e-03
2.576569837509870009e+00,1.329595948450842391e-01,5.866594866325059582e-03,5.573796136576962529e-23,1.284917497974628378e-14,1.451588942319493374e-08,1.072644761120528540e-04,5.759315874310734149e-03
2.572400630653057796e+00,1.339046684544983323e-01,6.334068566191426199e-03,9.465490607208085606e-23,1.947388896937410827e-14,1.963395071583905106e-08,1.294814940177180392e-04,6.204567438203518852e-03
2.568244894577689230e+00,1.349976368570802721e-01,6.819909306172353830e-03,1.600245601475407969e-22,2.939282032020077315e-14,2.645711721685450733e-08,1.557721876991318029e-04,6.664110661326612395e-03
2.564102564102563875e+00,1.360835795447407903e-01,7.323142541942170326e-03,2.693375291967077181e-22,4.418302364390864088e-14,3.551909016742499973e-08,1.867736054230335332e-04,7.136333417384785500e-03
2.560026426079236916e+00,1.376662393238961002e-01,7.835917840896303513e-03,4.483598878334559770e-22,6.580725698513074906e-14,4.733363288315843992e-08,2.226969524489626727e-04,7.613173554748649784e-03
2.555910543130990753e+00,1.390790902183157152e-01,8.370374940438882888e-03,7.480660295049005866e-22,9.813058267470556622e-14,6.308397058682300442e-08,2.652669700672050080e-04,8.105044886302960327e-03
2.551807873562035756e+00,1.403338145127456527e-01,8.918683128264819071e-03,1.242695106796842731e-21,1.457481491779468847e-13,8.377084377647436400e-08,3.149440208829288484e-04,8.603655336392365335e-03
2.547718353845205730e+00,1.412342209269473181e-01,9.479508332412529131e-03,2.055490317524452999e-21,2.156173813468778969e-13,1.108420779852579731e-07,3.727153738418813051e-04,9.106682116277044908e-03
2.543641920859915029e+00,1.427214241389432314e-01,1.005147973993816314e-02,3.385377187211747079e-21,3.177315742622931279e-13,1.461394338264881812e-07,4.396705115454532646e-04,9.611663088641151168e-03
2.539630524720435822e+00,1.437069742443411735e-01,1.062570156801094859e-02,5.517103082690943639e-21,4.641092495535908584e-13,1.913305147952443653e-07,5.159435966492975038e-04,1.010956664038274548e-02
2.535579911663667474e+00,1.452164983376026397e-01,1.121573818760471415e-02,9.010542029485231040e-21,6.786581149256806699e-13,2.504997139831986197e-07,6.048093575046128165e-04,1.061067832970746284e-02
2.531542199175207397e+00,1.466081669315308922e-01,1.181287187390778551e-02,1.465461226924392773e-20,9.885949042068987596e-13,3.268282770987647488e-07,7.067683072069928969e-04,1.110577673743509859e-02
2.527517325723603658e+00,1.479805367988120401e-01,1.241585715010400798e-02,2.373533839282604648e-20,1.434615570869923421e-12,4.249462826893197166e-07,8.233600974710809884e-04,1.159207210491562320e-02
2.523556586686203751e+00,1.492533882461160311e-01,1.301573616961021994e-02,3.805199774104812995e-20,2.064304650572926635e-12,5.488196380005580068e-07,9.544295271677259414e-04,1.206075782074018943e-02
2.519557045616174218e+00,1.509286485315163850e-01,1.362709152656621341e-02,6.113055433921832317e-20,2.973383906419893963e-12,7.087683483742662220e-07,1.105139520974451070e-03,1.252124323427000405e-02
2.515570162091980588e+00,1.521882005861234233e-01,1.424131073747396913e-02,9.780886521236586894e-20,4.266946691846863013e-12,9.122587531841531357e-07,1.275790662907644530e-03,1.296460781154619261e-02
2.511595876121610171e+00,1.537055831009232487e-01,1.485773080626451130e-02,1.558657584404549200e-19,6.100780057638514356e-12,1.170261695012362981e-06,1.468392839177383620e-03,1.338816769929133607e-02
2.507684840640672874e+00,1.547584364704820414e-01,1.546796436528455852e-02,2.459392979690156746e-19,8.651828395102571550e-12,1.491598583692938474e-06,1.682126857448692277e-03,1.378434590060034250e-02
2.503735411702944003e+00,1.562222441697003472e-01,1.608764205013811857e-02,3.888373159539680946e-19,1.228112554958930690e-11,1.900962902350192632e-06,1.924743716692245725e-03,1.416099735826240047e-02
2.499798403354568155e+00,1.578566262815716270e-01,1.670887515252192021e-02,6.123510497401864345e-19,1.737033443926427295e-11,2.414806100342919009e-06,2.195943818539414314e-03,1.451051651051183181e-02
2.495923995088665581e+00,1.590737094453834322e-01,1.732395094950548928e-02,9.550858616489166640e-19,2.437415464897607779e-11,3.048485935314362329e-06,2.494047762721065663e-03,1.482685467647495460e-02
2.492011495407866040e+00,1.611962359710368276e-01,1.794939975492918643e-02,1.492521991818607996e-18,3.423228173343837215e-11,3.847862737187490606e-06,2.829243346574298289e-03,1.511630851138541856e-02
2.488111242651042332e+00,1.622312736288550883e-01,1.857808258222764033e-02,2.323434676567889513e-18,4.790917496614322730e-11,4.841463434300903650e-06,3.200388465986755016e-03,1.537285260489740582e-02
2.484272949473093739e+00,1.637479749082453861e-01,1.920296475842420483e-02,3.583041323817023273e-18,6.653459550757139930e-11,6.054998920057343226e-06,3.604539145033927063e-03,1.559237054793562172e-02
2.480396863498159465e+00,1.649211642219610974e-01,1.984164745616594575e-02,5.535840964626607508e-18,9.247809118497184411e-11,7.571223579117271410e-06,4.054744316479740734e-03,1.577933182362899200e-02
2.476532854004394046e+00,1.666398693660283148e-01,2.048769195542040136e-02,8.520884564254646381e-18,1.280980785677198951e-10,9.437862048310814781e-06,4.548580455975254067e-03,1.592967350929874737e-02
2.472730173290525801e+00,1.683369559903437340e-01,2.113452314574112284e-02,1.299562439307262833e-17,1.761102574400808554e-10,1.169624144978125304e-05,5.081363756920887279e-03,1.604146297126018625e-02
2.468889995022399031e+00,1.697291196763777432e-01,2.180103801762946561e-02,1.985612965637224921e-17,2.423077123690008628e-10,1.449156047005383853e-05,5.669390978590656271e-03,1.611715523626102223e-02
2.465061725940798976e+00,1.710859066991639033e-01,2.248121866673473759e-02,3.022722317131943574e-17,3.322746253673040266e-10,1.790080177434995047e-05,6.308442906762351012e-03,1.615487462592338219e-02
2.461294164350932956e+00,1.725692417550065416e-01,2.316851525341231954e-02,4.560481511868825218e-17,4.523300423861015842e-10,2.198759023011259578e-05,6.991578767497359098e-03,1.615494844335475452e-02
2.457489397122359254e+00,1.748788463087954936e-01,2.388337921196290181e-02,6.892601008443874329e-17,6.162156312440946760e-10,2.699981859770979651e-05,7.738654228252935842e-03,1.611772454889655315e-02
2.453696374861484841e+00,1.762172162671814257e-01,2.461972062298653507e-02,1.038000961348396696e-16,8.367416158410175920e-10,3.305709154570351843e-05,8.543098436067771140e-03,1.604356425863134178e-02
2.449963448125975773e+00,1.775753834974102552e-01,2.537040947825642059e-02,1.549588075713593470e-16,1.128148293107798118e-09,4.025286982121747416e-05,9.395199962315596912e-03,1.593495551797115967e-02
2.446193604387366438e+00,1.793208448790441500e-01,2.615771740606440132e-02,2.317235867616313119e-16,1.522085075570854862e-09,4.899925001933215838e-05,1.031856943822186991e-02,1.579014719573789208e-02
2.442483454144342758e+00,1.808427737361529286e-01,2.696415581190009583e-02,3.435501402707043306e-16,2.039318599366223224e-09,5.932843865582697893e-05,1.129071193261471998e-02,1.561411340131060518e-02
2.438736577115210746e+00,1.829329053000179062e-01,2.781334440446241174e-02,5.101870374303100103e-16,2.734105940469213953e-09,7.181004944723915525e-05,1.233777107878873507e-02,1.540376054211997983e-02
2.435048995542289152e+00,1.849256550834679214e-01,2.868602166245818805e-02,7.512693407321364799e-16,3.640619901055555002e-09,8.646493982148203527e-05,1.343344349102628885e-02,1.516610959098976287e-02
2.431324875982824096e+00,1.861585785101406154e-01,2.960724942159434145e-02,1.108065534303126679e-15,4.850715640043730135e-09,1.040716141264607584e-04,1.460637306548345608e-02,1.489679989126767821e-02
2.427612130229644283e+00,1.879923901684001919e-01,3.056813883501180787e-02,1.628762421745112792e-15,6.443081310879372700e-09,1.249155942534291178e-04,1.584252295988411788e-02,1.460069383779131862e-02
2.423958088982719694e+00,1.896692780789272226e-01,3.155753266428381471e-02,2.374471489329065354e-15,8.501471721401802117e-09,1.491796204638772059e-04,1.712420910218785675e-02,1.428413544015798460e-02
2.420267790920092033e+00,1.917396459491077787e-01,3.260279358902827551e-02,3.467019063399503628e-15,1.122392983258891195e-08,1.780831987971780151e-04,1.848364439162507658e-02,1.394105477467272140e-02
2.416635809085771136e+00,1.931136922932257249e-01,3.367844669303566435e-02,5.021357071953325057e-15,1.472185571863032067e-08,2.115408997501734252e-04,1.988445916580751371e-02,1.358243190561723643e-02
2.412967755745393017e+00,1.948653649660113674e-01,3.481343754761961895e-02,7.283676557528051388e-15,1.932045333628548280e-08,2.511743971207998989e-04,2.136102433083861274e-02,1.320121949919958806e-02
2.409357634166245710e+00,1.968334649024207350e-01,3.597929288163886907e-02,1.048126184734633335e-14,2.519370637373133069e-08,2.967993818408088519e-04,2.287302261097714021e-02,1.280944569510406722e-02
2.405711625019400834e+00,1.986443836637092897e-01,3.720655032734117296e-02,1.510518223740042982e-14,3.286933703075914082e-08,3.505495440995386115e-04,2.445673656561794806e-02,1.239923134827155063e-02
2.402123166928188169e+00,2.003218769587069015e-01,3.846360398201022907e-02,2.159874952086394021e-14,4.261496903134967684e-08,4.120882839974149563e-04,2.606813592819057918e-02,1.198333715483160256e-02
2.398499003849204225e+00,2.023823299310843760e-01,3.978256358297120598e-02,3.092898889753508370e-14,5.527702994937891115e-08,4.841938214115278842e-04,2.774510661440272169e-02,1.155320787009608309e-02
2.394932014833127454e+00,2.040891866709027003e-01,4.112868557870295178e-02,4.394900665272527344e-14,7.126086543122270523e-08,5.663041115777215674e-04,2.944027927298824981e-02,1.112203093322760086e-02
2.391329502063486157e+00,2.053243959755820525e-01,4.253560362425105185e-02,6.253916260036688686e-14,9.190859021388106117e-08,6.619996793464708170e-04,3.119277612509552960e-02,1.068073591115629821e-02
2.387783790029077480e+00,2.075653840573336018e-01,4.396556653145660548e-02,8.831945995870201340e-14,1.178245201288179920e-07,7.703952708503533208e-04,3.295240237469165834e-02,1.024265106130614611e-02
2.384202734142167657e+00,2.091968365554467135e-01,4.545365821769984521e-02,1.249009581626152515e-13,1.511128413738528311e-07,8.960591091176385841e-04,3.475909595516720602e-02,9.798352040448729192e-03
2.380678109280804922e+00,2.110273592642558649e-01,4.695938150261793481e-02,1.753197113559597504e-13,1.926599803855712368e-07,1.037654988044791650e-03,3.656048390540033582e-02,9.361049949017104244e-03
2.377163890113682232e+00,2.134785461632794923e-01,4.849897088870724210e-02,2.453573574934960258e-13,2.449674292934552993e-07,1.198724324600737752e-03,3.837326427760235498e-02,8.926737318829499820e-03
2.373614593901342218e+00,2.152770090091690458e-01,5.009017924220431767e-02,3.438356294271095900e-13,3.115967277089403683e-07,1.384004926219793664e-03,4.021441992022635470e-02,8.491442798686620400e-03
2.370121182002370208e+00,2.173102104053649120e-01,5.168914162440046284e-02,4.783413752448268271e-13,3.940715354581089722e-07,1.591167605696710554e-03,4.202978536583020647e-02,8.067794580859750583e-03
2.366592869684708500e+00,2.192024903528732582e-01,5.333412053923727164e-02,6.663375433838256230e-13,4.985547518487173284e-07,1.828252591099526359e-03,4.385921785118360866e-02,7.646151541535945763e-03
2.363120080803460699e+00,2.206163294650702045e-01,5.497962874310756420e-02,9.215907382193588875e-13,6.271857981891850706e-07,2.091992348914443328e-03,4.564847422975442520e-02,7.238534977718917574e-03
2.359612566839831782e+00,2.230658370359496490e-01,5.666500175911674819e-02,1.276254165950654122e-12,7.892657428427377874e-07,2.392302567541178347e-03,4.743645412916638882e-02,6.835455795390083487e-03
2.356160218894884917e+00,2.248350629842454096e-01,5.834369785621024845e-02,1.754991956472981817e-12,9.877408609205353681e-07,2.724699910799171457e-03,4.916981097605281625e-02,6.448199226742347065e-03
2.352717958447965163e+00,2.263870947092543884e-01,6.003400108944383085e-02,2.406478312271549816e-12,1.232966312738282464e-06,3.096201591695238193e-03,5.086422063584192244e-02,6.072345893187447441e-03
2.349241232972737237e+00,2.285753255399563810e-01,6.175494135539140450e-02,3.303873240464682754e-12,1.539520638137917871e-06,3.516069216401859678e-03,5.253338851956569633e-02,5.703944095481849712e-03
2.345819144911085896e+00,2.304489512466567080e-01,6.345948060622538800e-02,4.504837823751056608e-12,1.911973010539253150e-06,3.977361836023444487e-03,5.412719008494062956e-02,5.353016707745942085e-03
2.342407012108732811e+00,2.321627309506195391e-01,6.516700575847787780e-02,6.125347183665676506e-12,2.368600172171325816e-06,4.489154319837979426e-03,5.566026668457701304e-02,5.015216147765366207e-03
2.338960671508063971e+00,2.344224057686615792e-01,6.689737309562016065e-02,8.338666245826655207e-12,2.935017186184088360e-06,5.063343957398412816e-03,5.714432735825306087e-02,4.686766754443832256e-03
2.335568447223687283e+00,2.365594687439624144e-01,6.860422646015217063e-02,1.127588374591126154e-11,3.617920824024732368e-06,5.689593377456278640e-03,5.853467915129732801e-02,4.376335999298651934e-03
2.332186048261204458e+00,2.380902664116673617e-01,7.030818684977760413e-02,1.520640655842946487e-11,4.448831226718859135e-06,6.379401562969763510e-03,5.984456551124214818e-02,4.079770929132568551e-03
2.328769695945311469e+00,2.403097545957169345e-01,7.203017864427804784e-02,2.053038266101351113e-11,5.471731982064304867e-06,7.147731837482951961e-03,6.108342606534921532e-02,3.793548988933440232e-03
2.325406946215587745e+00,2.426504223721961950e-01,7.372539655574397721e-02,2.753770156146738151e-11,6.695749747799611220e-06,7.979714792230301057e-03,6.221400341182727056e-02,3.524982574400905601e-03
2.322053894121832940e+00,2.446042555622635062e-01,7.541580736407253738e-02,3.683884054397791520e-11,8.174028900957829323e-06,8.889636078408960987e-03,6.324778745340089992e-02,3.270209766522883844e-03
2.318667140372856927e+00,2.461069940763537245e-01,7.712366763915580459e-02,4.933545388981398525e-11,9.980414859204788839e-06,9.895930432204219293e-03,6.419173913982526014e-02,3.026017602931662265e-03
2.315333482709687196e+00,2.484010640052021213e-01,7.880612352807145338e-02,6.565124299982847733e-11,1.212609534805745795e-05,1.097788150247240233e-02,6.501768173744743029e-02,2.798434127152314970e-03
2.312009397199485061e+00,2.510189974592600959e-01,8.048657206168848000e-02,8.713635474188772977e-11,1.469871687920467398e-05,1.215290083114263509e-02,6.573501634666828464e-02,2.583956079862008166e-03
2.308651859023291397e+00,2.532614874903802993e-01,8.218886291154429979e-02,1.157741409623662005e-10,1.781956611924105123e-05,1.344324592170626290e-02,6.634808198893377140e-02,2.379715319010879040e-03
2.305346917528073192e+00,2.549948500067801826e-01,8.387192351054917339e-02,1.528703496812285216e-10,2.149996380458136654e-05,1.482090115743976179e-02,6.683894852515938345e-02,2.190573711275112505e-03
2.302051424858442719e+00,2.573244874380178904e-01,8.556063564677920952e-02,2.013408737520560494e-10,2.588137351730620118e-05,1.630669897682880329e-02,6.721462906261924108e-02,2.013426032472987424e-03
2.298765340550962488e+00,2.592308783067732714e-01,8.725854618568429366e-02,2.645121353858703443e-10,3.108517991712985101e-05,1.790545981984088472e-02,6.747416044263539192e-02,1.847840478778742896e-03
2.295446131062569339e+00,2.615171606414083416e-01,8.899197966142341487e-02,3.478484084363991959e-10,3.733856368659705407e-05,1.964492887670574520e-02,6.761828331139012327e-02,1.691428561792529192e-03
